show_id,director
s6756,James Wong
s6757,Gianfranco Rosi
s6758,Sabal Singh Shekawat
s6759,Arthur Muhammad
s6760,Steven C. Miller
s6761,Nirpal Bhogal
s6762,Keith Malloy
s6763,Andrew Renzi
s6764,
s6765,Gerry Blaksley
s6766,Cheh Chang
s6767,
s6768,Marc Abraham
s6769,Khaled Marei
s6770,Gregory Caruso
s6771,
s6772,Kang Cheng
s6773,Asri Bendacha
s6774,
s6775,
s6776,Juan Manuel Cotelo
s6777,Tyler Perry
s6778,Mark Helenowski
s6779,Dean Wright
s6780,Mark Murphy
s6781,Richard Miron
s6782,Joe Camp
s6783,
s6784,Jon Carey
s6785,Fred M. Wilcox
s6786,
s6787,Luis Ara
s6788,Maya Zinshtein
s6789,
s6790,Lee Fulkerson
s6791,Seth Gordon
s6792,
s6793,Mike Newell
s6794,Gregory Hoblit
s6795,Noah Baumbach
s6796,
s6797,Trudie Styler
s6798,David Dobkin
s6799,Simon Wincer
s6800,Marc Levin
s6801,Sameh Abdulaziz
s6802,Wade Allain-Marcus
s6803,Jude Okwudiafor Johnson
s6804,
s6805,Marcus Nispel
s6806,Simon Verhoeven
s6807,
s6808,Mahmoud Karim
s6809,Pierre Morel
s6810,Heber Cannon
s6811,Alastair Fothergill
s6812,
s6813,
s6814,Courtney Hunt
s6815,Sean Cisterna
s6816,Bob Rose
s6817,Le Van Kiet
s6818,Adam Del Giudice
s6819,Hoyt Yeatman
s6820,Fellipe Barbosa
s6821,
s6822,Pavel Parkhomenko
s6823,
s6824,Lucky Kuswandi
s6825,
s6826,
s6827,Martin Scorsese
s6828,
s6829,Ifa Isfansyah
s6830,Rudy Soedjarwo
s6831,Hiroshi Katagiri
s6832,Manbhavan Singh
s6833,P.K. Baaburaaj
s6834,
s6835,
s6836,
s6837,
s6838,David Grossman
s6839,Guy Vasilovich
s6840,Nicholas Stoller
s6841,Christopher Smith
s6842,
s6843,Peter Segal
s6844,David Silberg
s6845,Rajkumar Santoshi
s6846,Rich Ragsdale
s6847,Kazuchika Kise
s6848,Mark Steven Johnson
s6849,Kazuchika Kise
s6850,
s6851,Kazuchika Kise
s6852,Partho Ghosh
s6853,Riri Riza
s6854,Vincente Minnelli
s6855,Sally Potter
s6856,Wenn V. Deramas
s6857,Brett Whitcomb
s6858,
s6859,Harold Cronk
s6860,Jedd Wider
s6861,Gordon Chan
s6862,Harold Cronk
s6863,Michael Mason
s6864,Francis Lee
s6865,Hrishikesh Mukherjee
s6866,Takuya Inaba
s6867,Martin Campbell
s6868,Sam de Jong
s6869,
s6870,Ivan Sen
s6871,Rohit Shetty
s6872,
s6873,Mark Landre Gould
s6874,Neslihan Yesilyurt
s6875,Chris McCoy
s6876,Andrew Niccol
s6877,Wendy Jo Carlton
s6878,Tarek Abdel Moaty
s6879,George Clooney
s6880,Henrik Ruben Genz
s6881,Martin Scorsese
s6882,Justin Chon
s6883,Michael Dowse
s6884,Ari Sandel
s6885,Robert Altman
s6886,
s6887,Mathieu Kassovitz
s6888,Ananth Narayan Mahadevan
s6889,Clint Eastwood
s6890,
s6891,
s6892,Indra Kumar
s6893,Tanuj Chopra
s6894,Randal Kleiser
s6895,
s6896,
s6897,Jeremy Saulnier
s6898,Abba T. Makama
s6899,Nanette Burstein
s6900,Eric Juhola
s6901,Anjali Nayar
s6902,
s6903,James Woodroffe
s6904,Esteban Vidal
s6905,Sermiyan Midyat
s6906,Sermiyan Midyat
s6907,
s6908,
s6909,Ali Taner Baltacı
s6910,Adam Shankman
s6911,Shinji Aramaki
s6912,Ian Kirby
s6913,Satish Kaushik
s6914,John Irvin
s6915,Akram Farouk
s6916,Johnny Martin
s6917,Joe Berlinger
s6918,
s6919,Tim Van Someren
s6920,
s6921,Joe Dietsch
s6922,Luis Javier M. Henaine
s6923,
s6924,
s6925,Robert Osman
s6926,Ilya Naishuller
s6927,
s6928,Jon Hurwitz
s6929,Danny Leiner
s6930,Daniel Raim
s6931,
s6932,Ron Oliver
s6933,Ah Loong
s6934,Ron Davis
s6935,Justin Bare
s6936,
s6937,David Dhawan
s6938,
s6939,Jon Schnitzer
s6940,Brant Sersen
s6941,Eddie Martin
s6942,
s6943,Andrew C. Erin
s6944,Steven Soderbergh
s6945,Davis Guggenheim
s6946,Quinn Lasher
s6947,Elle Callahan
s6948,Ana Kokkinos
s6949,Kelly Noonan
s6950,David Mirkin
s6951,Chris Sivertson
s6952,
s6953,Huang Jianming
s6954,
s6955,Tom Gianas
s6956,
s6957,David Mackenzie
s6958,Guillermo del Toro
s6959,Spike Jonze
s6960,Christel Gibson
s6961,Prakash Mehra
s6962,Rod Blackhurst
s6963,Corey Yuen
s6964,
s6965,Timothy Woodward Jr.
s6966,
s6967,Shawn Arranha
s6968,Liu Jie
s6969,Scott Hicks
s6970,
s6971,
s6972,
s6973,Lucy van Beek
s6974,Jennifer Lynch
s6975,
s6976,Vishnu Govindhan
s6977,
s6978,Andy Tennant
s6979,Daniel Kontur
s6980,Daniel Ablin
s6981,Asim Raza
s6982,
s6983,Ali Taner Baltacı
s6984,Neil Armfield
s6985,Anthony Scott Burns
s6986,Will Allen
s6987,Note Chern-Yim
s6988,Note Chern-Yim
s6989,Rakshith Thirthahalli
s6990,Anindya Chatterjee
s6991,Bille Woodruff
s6992,Bille Woodruff
s6993,Mike Disa
s6994,Sudip Bandyopadhyay
s6995,Jack C. Newell
s6996,Brodje Wemboendja
s6997,
s6998,Alexandre Aja
s6999,
s7000,Ayush Raina
s7001,Marty Stalker
s7002,Federico Lemos
s7003,Scott Cooper
s7004,Michael Polish
s7005,Max McGill
s7006,Akiva Schaffer
s7007,
s7008,Janusz Majewski
s7009,Genndy Tartakovsky
s7010,Mark Tonderai
s7011,Sandy Chronopoulos
s7012,Ziga Virc
s7013,Tom O'Dell
s7014,Ron Howard
s7015,Ken Marino
s7016,Lionel C. Martin
s7017,Jerry Rothwell
s7018,
s7019,Jocelyn Moorhouse
s7020,Cal Saville
s7021,Amar Gupte
s7022,Sam Liu
s7023,Sooraj R. Barjatya
s7024,Raj Kanwar
s7025,
s7026,Drew Casson
s7027,Keoni Waxman
s7028,Jonathan Mostow
s7029,
s7030,
s7031,Matt Kugelman
s7032,Matt Kugelman
s7033,Craig Brewer
s7034,
s7035,Gabriel Grieco
s7036,Onir
s7037,Benjamin Turner
s7038,Mary Mazzio
s7039,Laura VanZee Taylor
s7040,
s7041,Feng Xiaogang
s7042,Adam Sjöberg
s7043,Ross Boyask
s7044,Chuck Russell
s7045,Douglas McGrath
s7046,Maria Demeshkina Peek
s7047,Mez Tharatorn
s7048,Ken Loach
s7049,Brett Haley
s7050,Steve Race
s7051,
s7052,Brett Harvey
s7053,Law Wing-cheong
s7054,Sachin
s7055,
s7056,Tony Leondis
s7057,Jay Chapman
s7058,Karey Kirkpatrick
s7059,Walerian Borowczyk
s7060,
s7061,Taron Lexton
s7062,Johannes Roberts
s7063,Aytaç Ağırlar
s7064,Eric Zaragosa
s7065,Suman Mukhopadhyay
s7066,Jonathan Baker
s7067,Elizabeth Chai Vasarhelyi
s7068,Brad Bird
s7069,Sanjeev Gupta
s7070,
s7071,Steven Spielberg
s7072,Steven Spielberg
s7073,Steven Spielberg
s7074,Steven Spielberg
s7075,John Stewart Muller
s7076,Jacob Kornbluth
s7077,Luca Vullo
s7078,Quentin Tarantino
s7079,Iain Softley
s7080,K. Subhash
s7081,
s7082,
s7083,
s7084,
s7085,Eugenio Derbez
s7086,
s7087,Michael Gallagher
s7088,Patricia Rozema
s7089,Toshiya Shinohara
s7090,Toshiya Shinohara
s7091,Toshiya Shinohara
s7092,Clint Eastwood
s7093,Charles Officer
s7094,John Trengove
s7095,Nagesh Kukunoor
s7096,Kedar Shinde
s7097,Jacob Schwab
s7098,Leo Riley
s7099,
s7100,V. K. Prakash
s7101,
s7102,
s7103,Manish Tiwary
s7104,Andy Tennant
s7105,Ismail Farouk
s7106,Maria Ripoll
s7107,Hani Hamdi
s7108,Zatella Beatty
s7109,Young Jun Lee
s7110,Shirish Kunder
s7111,Mathias Malzieu
s7112,Harvey Glazer
s7113,Stuart Orme
s7114,Quentin Tarantino
s7115,Dustin Nguyen
s7116,Madhur Bhandarkar
s7117,
s7118,Girish Malik
s7119,Nila Madhab Panda
s7120,Azfar Jafri
s7121,
s7122,Kevin Smith
s7123,Janusz Majewski
s7124,
s7125,Vlad Yudin
s7126,
s7127,Clint Eastwood
s7128,Gerry Hoban
s7129,C. Fitz
s7130,
s7131,Joe Boyd
s7132,
s7133,David Gelb
s7134,Radhu Karmakar
s7135,John Edginton
s7136,Ashim Ahluwalia
s7137,Andrew Stanton
s7138,Ahishor Solomon
s7139,
s7140,Bill Oliver
s7141,Toby Haynes
s7142,Amardeep Singh Gill
s7143,
s7144,
s7145,David Dhawan
s7146,John Schultz
s7147,Susannah Heath-Eves
s7148,Nora Ephron
s7149,
s7150,Salim Akil
s7151,Phil Morrison
s7152,Lana Wachowski
s7153,Roger Kumble
s7154,Johnnie To
s7155,Jon M. Chu
s7156,
s7157,Kathryn Bigelow
s7158,
s7159,Sanjay Gupta
s7160,Kranti Redkar
s7161,Tinnu Anand
s7162,Jijo Pancode
s7163,Pa. Ranjith
s7164,Buta Singh
s7165,Roger Allers
s7166,Pooja Bhatt
s7167,Rupert Jones
s7168,Dhilip Kumar
s7169,
s7170,Satish Kaushik
s7171,James Mangold
s7172,Sai Paranjape
s7173,Alphonso J. Wesson
s7174,Vineeth Anil
s7175,Chandrakant Kulkarni
s7176,Ken Burns
s7177,Ken Burns
s7178,
s7179,Leslie Small
s7180,Leslie Small
s7181,Shannon Hartman
s7182,Lori Kaye
s7183,
s7184,Subhash Ghai
s7185,
s7186,
s7187,Dibakar Banerjee
s7188,
s7189,Hrishikesh Mukherjee
s7190,Surya S.J.
s7191,Sudipto Roy
s7192,Dimitri Logothetis
s7193,John Stockwell
s7194,Noah Baumbach
s7195,Paul Soriano
s7196,Daniel Alfredson
s7197,
s7198,Quentin Tarantino
s7199,Quentin Tarantino
s7200,Steven Gomez
s7201,Frédéric Tonolli
s7202,Paul Tanter
s7203,Jonathan Hensleigh
s7204,Stephen Chiodo
s7205,Robert Luketic
s7206,Attila Till
s7207,Paul Katis
s7208,Felix Thompson
s7209,Jeffrey W. Byrd
s7210,Steve Greenwood
s7211,Peter Farrelly
s7212,Deniz Gamze Ergüven
s7213,Abbas Alibhai Burmawalla
s7214,Gary Fleder
s7215,
s7216,
s7217,Woo Ming Jin
s7218,
s7219,Eli Roth
s7220,Frank Capra
s7221,Alex Proyas
s7222,Jonathan Taylor
s7223,
s7224,Joachim Rønning
s7225,Gulzar
s7226,Hans Petter Moland
s7227,
s7228,Munjal Shroff
s7229,Munjal Shroff
s7230,Tilak Shetty
s7231,Tilak Shetty
s7232,Tilak Shetty
s7233,
s7234,Munjal Shroff
s7235,Trey Edward Shults
s7236,
s7237,Oliver Blackburn
s7238,William H. Macy
s7239,Remy Kohli
s7240,Stephen Chow
s7241,Andrés Couturier
s7242,Tim Johnson
s7243,Stanley Tong
s7244,Suresh Pillai
s7245,Nick Broomfield
s7246,
s7247,Yusuf Pirhasan
s7248,Kundan Shah
s7249,Devin Chanda
s7250,Samir Karnik
s7251,Leandro Mark
s7252,Daniel Lindsay
s7253,Luis Valdez
s7254,Giulio Base
s7255,
s7256,
s7257,
s7258,
s7259,Alejandro Lozano
s7260,Syed Ahmad Afzal
s7261,Sopon Sukdapisit
s7262,Chris Nahon
s7263,M. Night Shyamalan
s7264,
s7265,
s7266,Mahesh Manjrekar
s7267,
s7268,R. Ellis Frazier
s7269,
s7270,Jaki Bradley
s7271,Kazuaki Kiriya
s7272,Massy Tadjedin
s7273,Damien Piscarel
s7274,Emmanuel Amara
s7275,Anand Tucker
s7276,Roy Allen Smith
s7277,Ron Myrick
s7278,Ron Myrick
s7279,Ron Myrick
s7280,
s7281,B.N. Shajeer Sha
s7282,Vic Armstrong
s7283,Zack Snyder
s7284,Yang Lei
s7285,Chia-Liang Liu
s7286,
s7287,Scott Stewart
s7288,
s7289,Andrew Tan
s7290,Anders Falck
s7291,
s7292,
s7293,Mario Cambi
s7294,Pascal Blanchard
s7295,John Huston
s7296,Onur Ünlü
s7297,Jenna Laurenzo
s7298,
s7299,Jeff Baena
s7300,Ron Davis
s7301,
s7302,
s7303,Justin McConnell
s7304,Johnnie To
s7305,Kevin Peeples
s7306,Alfonso Arau
s7307,Charles Stone III
s7308,
s7309,Steven Spielberg
s7310,Karim El Sobky
s7311,Ellen Weissbrod
s7312,Hua Shan
s7313,
s7314,Tim Bartley
s7315,Robyn Butler
s7316,Ira Sachs
s7317,Steve Brill
s7318,Prakash Satam
s7319,
s7320,Prakash Satam
s7321,Zach Clark
s7322,
s7323,Nick Gomez
s7324,Werner Herzog
s7325,
s7326,
s7327,Guy Ritchie
s7328,Steven Knight
s7329,James Mather
s7330,Fernando Sariñana
s7331,Michael Anderson
s7332,
s7333,Stanley Kubrick
s7334,Jakob Verbruggen
s7335,Jennifer Baichwal
s7336,Sze Yu Lau
s7337,David Wnendt
s7338,Parambrata Chatterjee
s7339,
s7340,Ignacio López Escrivá
s7341,Alessandro Angulo
s7342,Sarah Moshman
s7343,
s7344,
s7345,Charneice Fox
s7346,Pang Ho-cheung
s7347,Saandeep Patel
s7348,Stephen Chow
s7349,
s7350,
s7351,Steven Fine
s7352,Ahmad Samir Farag
s7353,Sridhar Jetty
s7354,
s7355,Christian Ditter
s7356,Alma Har'el
s7357,Katherine Brooks
s7358,Johnnie To
s7359,Ana Quiroga
s7360,
s7361,Radhika Rao
s7362,Prabhuraj
s7363,Ticoy Rodriguez
s7364,Jayan Vannery
s7365,Pratim D. Gupta
s7366,Dylan C. Brown
s7367,Debaloy Dey
s7368,George Miller
s7369,
s7370,Callie Khouri
s7371,Jim Monaco
s7372,Chun Wong
s7373,Nishikant Kamat
s7374,Ben Patterson
s7375,Aaron Burns
s7376,Iginio Straffi
s7377,
s7378,Luc Vinciguerra
s7379,Thierry Donard
s7380,Benjamin Ree
s7381,Amaan Khan
s7382,
s7383,
s7384,
s7385,Li Pei-Chuan
s7386,
s7387,David Dhawan
s7388,Sooraj R. Barjatya
s7389,Sameer Vidwans
s7390,Michael Winnick
s7391,Keanu Reeves
s7392,Ben Palmer
s7393,
s7394,Shyam Benegal
s7395,Tathagata Banerjee
s7396,David Gordon Green
s7397,John Upchurch
s7398,Tom O'Brien
s7399,Michael Roberts
s7400,Patricia Rozema
s7401,Rahat Kazmi
s7402,Nicholas Kharkongor
s7403,Clive Tonge
s7404,Steven C. Miller
s7405,
s7406,Nathan Landeg
s7407,
s7408,Pulkit
s7409,
s7410,Everardo Gout
s7411,Chia-Liang Liu
s7412,David Raynr
s7413,David Batty
s7414,Deepika Narayan Bhardwaj
s7415,Eric Drath
s7416,Leo Riley
s7417,Hiromasa Yonebayashi
s7418,Rob Marshall
s7419,
s7420,Shekhar Kapur
s7421,Ui-seok Jo
s7422,Pablo D'Alo Abba
s7423,Sudesh Manjrekar
s7424,Daniel Noah
s7425,Philip Yung
s7426,Hassan Hegazy
s7427,Bob Hercules
s7428,Samuel D. Pollard
s7429,Sachin
s7430,Jesús Magaña Vázquez
s7431,Nathan Morlando
s7432,Martin Scorsese
s7433,Mina Shum
s7434,Jacek Koprowicz
s7435,Paul Berczeller
s7436,
s7437,
s7438,Binu Ulahhannan
s7439,
s7440,Bob Odenkirk
s7441,Shin-yeon Won
s7442,Janet Tobias
s7443,Barry Sonnenfeld
s7444,Barry Sonnenfeld
s7445,John Barnard
s7446,Gareth Evans
s7447,
s7448,
s7449,Toka McBaror
s7450,
s7451,Santosh Manjrekar
s7452,Bharat Nalluri
s7453,Steve Carr
s7454,
s7455,Jeff Nichols
s7456,
s7457,Gus Van Sant
s7458,
s7459,Anil Thomas
s7460,
s7461,Gavin O'Connor
s7462,Tarsem Singh
s7463,Rakeysh Omprakash Mehra
s7464,
s7465,Keiichi Hara
s7466,Liv Ullmann
s7467,Kenny Young
s7468,Jennifer Siebel Newsom
s7469,
s7470,Barbara Kopple
s7471,Julia Hart
s7472,David Fairhead
s7473,David Blair
s7474,Osman Ali
s7475,Anna Boden
s7476,Munish Bhardwaj
s7477,Ted Geoghegan
s7478,William Monahan
s7479,Kunle Afolayan
s7480,Aaron Sorkin
s7481,
s7482,Mike Newell
s7483,Martin Rosete
s7484,
s7485,Brett Ratner
s7486,
s7487,Robert Vince
s7488,Ahmed El Gendy
s7489,Holger Tappe
s7490,Steve Sacks
s7491,William Lau
s7492,Steve Ball
s7493,William Lau
s7494,Dustin McKenzie
s7495,Victor Dal Chele
s7496,William Lau
s7497,Mike Fetterly
s7498,William Lau
s7499,Dan Fraga
s7500,Audu Paden
s7501,Dustin McKenzie
s7502,Dustin McKenzie
s7503,
s7504,Robert Luketic
s7505,Rachel Bell
s7506,
s7507,Duncan Jones
s7508,Barry Jenkins
s7509,Antoine Bardou-Jacquet
s7510,Jami
s7511,Chad Hartigan
s7512,Michael Mayer
s7513,Avadhoot Gupte
s7514,Suhas Kadav
s7515,Jennifer Peedom
s7516,Peter Farrelly
s7517,Bruce Beresford
s7518,Steve Brill
s7519,Tomer Heymann
s7520,Anthony Chan
s7521,Craig Gillespie
s7522,
s7523,Wael Ihsan
s7524,Jeff Nichols
s7525,David Dhawan
s7526,Alexandre Heboyan
s7527,James Bobin
s7528,Jeremy Saulnier
s7529,
s7530,
s7531,Lewis Milestone
s7532,Bruce McDonald
s7533,Onir
s7534,Waymon Boone
s7535,Ismail Farouk
s7536,Dash Shaw
s7537,Nathaniel Warsh
s7538,Alessandro Pepe
s7539,
s7540,Claude Barras
s7541,
s7542,Ishi Rudell
s7543,Jayson Thiessen
s7544,Wenn V. Deramas
s7545,Siu-hung Chung
s7546,John Dower
s7547,Nick Cassavetes
s7548,
s7549,Atsajun Sattakovit
s7550,Simon Curtis
s7551,Moataz El Tony
s7552,
s7553,Sabu Varghese
s7554,Jared Hess
s7555,Krishna Agazzi
s7556,Dennis Bartok
s7557,Ben Bowie
s7558,Prakash Mehra
s7559,Heidi Saman
s7560,Masahiko Murata
s7561,Natalia Valdebenito
s7562,Sonia Kennebeck
s7563,Gene Quintano
s7564,Greg MacGillivray
s7565,Jon Turteltaub
s7566,Mahesh Manjrekar
s7567,Roman Atwood
s7568,Chad L. Scheifele
s7569,
s7570,
s7571,
s7572,
s7573,
s7574,
s7575,
s7576,George Stevens
s7577,
s7578,Pablo Larraín
s7579,Josh Webber
s7580,Dennie Gordon
s7581,Kim A. Snyder
s7582,Lee Tamahori
s7583,Arun Vaidyanathan
s7584,Jordana Spiro
s7585,Kelly Reichardt
s7586,Dan Gilroy
s7587,
s7588,George C. Wolfe
s7589,
s7590,
s7591,Anees Bazmee
s7592,Nicolás López
s7593,Scott Hicks
s7594,
s7595,Anthony Bell
s7596,Tim Maltby
s7597,Richard Finn
s7598,
s7599,Kiki Goshay
s7600,
s7601,Rushmore DeNooyer
s7602,Martin Gorst
s7603,Giulia Clark
s7604,Sarah Holt
s7605,Terri Randall
s7606,Doug Hamilton
s7607,Martin Gorst
s7608,Peter Fison
s7609,Graham Townsley
s7610,Paula Apsell
s7611,
s7612,Oliver Twinch
s7613,Oliver Twinch
s7614,Llewellyn M. Smith
s7615,Daniel McCabe
s7616,Peter Yost
s7617,Tom Stubberfield
s7618,Noel Dockstader
s7619,Gail Willumsen
s7620,Sacha Gervasi
s7621,Lesli Linka Glatter
s7622,Peter Pardini
s7623,Sam Taylor-Johnson
s7624,
s7625,
s7626,Dana Doron
s7627,Enrico Bisi
s7628,
s7629,
s7630,
s7631,Lars von Trier
s7632,Lars von Trier
s7633,
s7634,Mat Whitecross
s7635,Gillian Robespierre
s7636,Jacques Perrin
s7637,Luke Sparke
s7638,Lewis Milestone
s7639,Steven Soderbergh
s7640,Steven Soderbergh
s7641,
s7642,Nacho G. Velilla
s7643,Shawn Crahan
s7644,Poj Arnon
s7645,Poj Arnon
s7646,Poj Arnon
s7647,
s7648,Barak Goodman
s7649,Oliver Stone
s7650,
s7651,Mohamed Samy
s7652,Clarence Yiu-leung Fok
s7653,Heitor Dhalia
s7654,Pradip Kurbah
s7655,Matt Askem
s7656,Charlie Lightening
s7657,Charlie Lightening
s7658,Matt Askem
s7659,Simon Rumley
s7660,Sergio Leone
s7661,Banjong Pisanthanakun
s7662,Morgan Spurlock
s7663,
s7664,Tim Rouhana
s7665,Noah Moskin
s7666,Jasmine D'Souza
s7667,
s7668,Nicolas Winding Refn
s7669,Bill Guttentag
s7670,Roger Allers
s7671,John H. Lee
s7672,
s7673,Dante Lam
s7674,Tiller Russell
s7675,
s7676,
s7677,Dante Lam
s7678,Logan Kibens
s7679,Chia Tang
s7680,Peter McDonnell
s7681,Kiran Narayanan
s7682,Ben C. Lucas
s7683,Jayaraj Rajasekharan Nair
s7684,Mark Franchetti
s7685,Anthony Scott Burns
s7686,
s7687,Adam Collins
s7688,Paul Spurrier
s7689,Kundan Shah
s7690,
s7691,Richard LaGravenese
s7692,Chandran Narikode
s7693,Jorge Granier
s7694,
s7695,Piti Jaturaphat
s7696,Charles Stone III
s7697,Amber Tamblyn
s7698,Alex Law
s7699,
s7700,Cosima Spender
s7701,Fernando González Molina
s7702,David Fincher
s7703,Bhagyaraj
s7704,Rebecca Addelman
s7705,Oren Peli
s7706,
s7707,Subhash Ghai
s7708,Gafoor Y. Elliyaas
s7709,Jennie Livingston
s7710,
s7711,
s7712,Kevin Hooks
s7713,Nikhil Advani
s7714,Jeremy Kenyon Lockyer Corbell
s7715,Phillip Noyce
s7716,Kıvanç Baruönü
s7717,Steve Carr
s7718,Dileep Narayanan
s7719,
s7720,Paritosh Painter
s7721,Banjong Pisanthanakun
s7722,
s7723,Paul Reubens
s7724,Mohd Khairul Azri Bin Md Noor
s7725,Mark Palansky
s7726,
s7727,J.C. Falcón
s7728,C.J. Wallis
s7729,James Foley
s7730,
s7731,Olivier Assayas
s7732,Tony Stone
s7733,Will Gluck
s7734,Karan Lalit Butani
s7735,Jean-Loup Felicioli
s7736,Jonathan Demme
s7737,Ajay Bhuyan
s7738,Banjong Pisanthanakun
s7739,Kunle Afolayan
s7740,Abhishek Saxena
s7741,Dana Nachman
s7742,Christopher Nolen
s7743,Gajendra Ahire
s7744,Oscar Micheaux
s7745,Mahesh Manjrekar
s7746,Israel Adrián Caetano
s7747,Christophe Honoré
s7748,
s7749,Alastair Fothergill
s7750,Sam Liu
s7751,Rebecca Zlotowski
s7752,Oliver Stone
s7753,Daniel Mann
s7754,Jean-Simon Chartier
s7755,Wim Wenders
s7756,Robert Altman
s7757,
s7758,Gabe Klinger
s7759,Steve McLean
s7760,
s7761,
s7762,
s7763,
s7764,
s7765,
s7766,
s7767,
s7768,
s7769,
s7770,
s7771,
s7772,
s7773,
s7774,
s7775,
s7776,
s7777,
s7778,
s7779,Charlie Haskell
s7780,
s7781,
s7782,
s7783,
s7784,
s7785,
s7786,
s7787,
s7788,
s7789,James Barr
s7790,Ashish R. Shukla
s7791,Frank Capra
s7792,Satish Rajwade
s7793,Chris Bell
s7794,Gregory Hoblit
s7795,Wong Jing
s7796,Bhavik Thakore
s7797,Stephen Cone
s7798,Christopher Nolen
s7799,
s7800,Barry Avrich
s7801,
s7802,Rajkumar Santoshi
s7803,Quentin Tarantino
s7804,Anurag Singh
s7805,Luis Prieto
s7806,Luv Ranjan
s7807,
s7808,Michael Tolajian
s7809,
s7810,Marc Forster
s7811,
s7812,Werner Herzog
s7813,
s7814,
s7815,Richard Correll
s7816,
s7817,Andy Fickman
s7818,Jonathan Demme
s7819,Raphael Erichsen
s7820,Hari Viswanath
s7821,Martin Scorsese
s7822,Manish Gupta
s7823,Jeremy Coon
s7824,Ding Sheng
s7825,Dharmesh Darshan
s7826,Basu Chatterjee
s7827,Phil Johnston
s7828,Raj Kapoor
s7829,
s7830,Eric Khoo
s7831,Sanjay Dayma
s7832,Kim Sung-hoon
s7833,Girish Joshi
s7834,Amir Mohiuddin
s7835,Morgan Spurlock
s7836,
s7837,Husam El-Gohari
s7838,Anees Bazmee
s7839,
s7840,Nicholas Ray
s7841,
s7842,Michael James Regan
s7843,
s7844,Craig Anderson
s7845,John Milius
s7846,Amitava Bhattacharya
s7847,Marina Willer
s7848,
s7849,Clementine Malpas
s7850,Mohamed Samy
s7851,
s7852,Andy Capper
s7853,Shamyl Othman
s7854,Atom Egoyan
s7855,Allen Coulter
s7856,Mark Palansky
s7857,
s7858,Paul W.S. Anderson
s7859,René Pérez Joglar
s7860,Linda Saffire
s7861,Chia-Liang Liu
s7862,Vijay Jayapal
s7863,
s7864,Andrew Lau Wai-Keung
s7865,Jani Lachauer
s7866,Sam Mendes
s7867,Fernando Frías De La Parra
s7868,
s7869,Jon Avnet
s7870,Makarand Mane
s7871,
s7872,Devaki Singh
s7873,
s7874,Ashok Nanda
s7875,Amit Rai
s7876,Ishaya Bako
s7877,Pierfrancesco Diliberto
s7878,Nicholas Winter
s7879,
s7880,John G. Avildsen
s7881,Sylvester Stallone
s7882,Sylvester Stallone
s7883,Sylvester Stallone
s7884,John G. Avildsen
s7885,G.J. Echternkamp
s7886,Sameh Abdulaziz
s7887,Nancy Schwartzman
s7888,Mitch Dickman
s7889,Navaniat Singh
s7890,Lenny Abrahamson
s7891,Matthew Atkinson
s7892,Max Lang
s7893,
s7894,Shweta Basu Prasad
s7895,Roman Polanski
s7896,John Dahl
s7897,Jay Chandrasekhar
s7898,
s7899,Atanu Mukherjee
s7900,R. Ellis Frazier
s7901,Stanley Tong
s7902,Rob Reiner
s7903,Jeeva
s7904,Garry Marshall
s7905,David L. Cunningham
s7906,Chris Stokes
s7907,
s7908,Robert Vince
s7909,
s7910,Dave Higby
s7911,Dharmendra Suresh Desai
s7912,Alex Infascelli
s7913,Clark Johnson
s7914,Raman Kumar
s7915,Gianfranco Rosi
s7916,Hakan Yonat
s7917,Michael Seater
s7918,Balu Mahendra
s7919,Ehtesham Uddin
s7920,Kireet Khurana
s7921,Colin Trevorrow
s7922,Pratim D. Gupta
s7923,Nagraj Manjule
s7924,Sanjay Soorkar
s7925,Mohamed Hamdy
s7926,Partha Chakraborty
s7927,K. Gopinathan
s7928,Amr Arafa
s7929,Bruce MacDonald
s7930,Anirban Majumder
s7931,John Huston
s7932,Rajeev Patil
s7933,Raj Kapoor
s7934,Glenn Miller
s7935,Luc Vinciguerra
s7936,Gilles Paquet-Brenner
s7937,Rohit Jugraj
s7938,Rohit Jugraj
s7939,Gajendra Ahire
s7940,Venugopan
s7941,Kamal Sahani
s7942,V. Scott Balcerek
s7943,
s7944,Aditya Sarpotdar
s7945,Raj N. Sippy
s7946,Damon Cardasis
s7947,Jesse V. Johnson
s7948,Mahmoud Karim
s7949,
s7950,John Lee Hancock
s7951,Jeffrey G. Hunt
s7952,Lynn Shelton
s7953,Kevan Peterson
s7954,
s7955,Dino Risi
s7956,Keenen Ivory Wayans
s7957,Malcolm D. Lee
s7958,Steven Spielberg
s7959,Spike Lee
s7960,Hiroshi Aoyama
s7961,Edgar Wright
s7962,Wes Craven
s7963,Wes Craven
s7964,John Stockwell
s7965,Steven Zaillian
s7966,Malik Bendjelloul
s7967,Dominic Sena
s7968,Jay Chou
s7969,
s7970,Billy Ray
s7971,Kasia Uscinska
s7972,Susannah Ward
s7973,Sam Taplin
s7974,Kasia Uscinska
s7975,Vicky Matthews
s7976,Susannah Ward
s7977,Sam Taplin
s7978,Vicky Matthews
s7979,Vicky Matthews
s7980,Louise Wardle
s7981,Ozan Açıktan
s7982,Asif Kapadia
s7983,
s7984,Kenneth Müller
s7985,
s7986,Mike Gunther
s7987,Michael Patrick King
s7988,Michael Patrick King
s7989,Sylvie Verheyde
s7990,Antonio Serrano
s7991,Max Martini
